Subject,NFC,Ad_Trial,Ad_Real_No,Gender,Age,Education,Nationality_Participant,MarketingExperience,RT,Appreciation,Effectiveness,Humour,Complexity1,Complexity2,Advert_Nationality
1010,-0.111111111,12,20,Female,25-34,Bachelor degree,Spanish,Yes,22174,5,5,2,Complex,Metaphtonymy,Spanish
1010,-0.111111111,13,21,Female,25-34,Bachelor degree,Spanish,Yes,7217,4,4,3,Simple,Metaphor,Spanish
1010,-0.111111111,14,22,Female,25-34,Bachelor degree,Spanish,Yes,13165,2,2,1,Complex,Metaphtonymy,Spanish
1010,-0.111111111,15,23,Female,25-34,Bachelor degree,Spanish,Yes,5377,3,5,4,Complex,Metaphtonymy,Spanish
1010,-0.111111111,16,24,Female,25-34,Bachelor degree,Spanish,Yes,10423,4,4,1,Complex,Metaphtonymy,Spanish
1010,-0.111111111,17,25,Female,25-34,Bachelor degree,Spanish,Yes,6464,5,5,3,Simple,Metaphor,Spanish
1010,-0.111111111,18,26,Female,25-34,Bachelor degree,Spanish,Yes,11711,3,5,2,Complex,Metonymic chain,Spanish
1010,-0.111111111,19,27,Female,25-34,Bachelor degree,Spanish,Yes,15921,4,5,3,Simple,Metonymy,Spanish
1010,-0.111111111,20,28,Female,25-34,Bachelor degree,Spanish,Yes,3919,5,4,2,Simple,Metaphor,Spanish
1010,-0.111111111,21,29,Female,25-34,Bachelor degree,Spanish,Yes,27300,2,2,1,Simple,Metonymy,British
1010,-0.111111111,22,30,Female,25-34,Bachelor degree,Spanish,Yes,10003,4,4,3,Simple,Metaphor,British
1010,-0.111111111,23,33,Female,25-34,Bachelor degree,Spanish,Yes,4625,5,5,3,Complex,Metaphtonymy,British
1010,-0.111111111,24,36,Female,25-34,Bachelor degree,Spanish,Yes,4148,5,5,3,Complex,Metaphtonymy,British
1010,-0.111111111,25,37,Female,25-34,Bachelor degree,Spanish,Yes,8855,5,5,1,Complex,Metaphtonymy,British
1010,-0.111111111,26,38,Female,25-34,Bachelor degree,Spanish,Yes,10743,5,5,2,Simple,Metaphor,British
1010,-0.111111111,27,39,Female,25-34,Bachelor degree,Spanish,Yes,15307,5,5,3,Simple,Metonymy,British
1010,-0.111111111,28,40,Female,25-34,Bachelor degree,Spanish,Yes,29101,1,1,1,Simple,Metaphor,British
1010,-0.111111111,29,41,Female,25-34,Bachelor degree,Spanish,Yes,6907,5,4,2,Complex,Metaphtonymy,British
1010,-0.111111111,30,42,Female,25-34,Bachelor degree,Spanish,Yes,9558,5,5,1,Complex,Metaphtonymy,British
1014,0.555555556,1,1,Female,25-34,Bachelor degree,Spanish,No,2998,1,3,2,Complex,Metaphtonymy,Chinese
1014,0.555555556,2,2,Female,25-34,Bachelor degree,Spanish,No,5166,5,4,3,Complex,Metaphtonymy,Chinese
1014,0.555555556,3,3,Female,25-34,Bachelor degree,Spanish,No,9453,2,1,2,Complex,Metaphtonymy,Chinese
1014,0.555555556,4,4,Female,25-34,Bachelor degree,Spanish,No,5557,4,4,2,Complex,Metaphtonymy,Chinese
1014,0.555555556,5,5,Female,25-34,Bachelor degree,Spanish,No,4912,5,4,2,Complex,Metaphtonymy,Chinese
1014,0.555555556,6,6,Female,25-34,Bachelor degree,Spanish,No,6383,5,4,3,Simple,Metaphor,Chinese
1014,0.555555556,7,7,Female,25-34,Bachelor degree,Spanish,No,4695,4,4,2,Simple,Metonymy,Chinese
1014,0.555555556,8,8,Female,25-34,Bachelor degree,Spanish,No,7058,1,3,1,Complex,Metonymic chain,Chinese
1014,0.555555556,9,11,Female,25-34,Bachelor degree,Spanish,No,6862,5,5,1,Complex,Metaphoric complex,Chinese
1014,0.555555556,10,13,Female,25-34,Bachelor degree,Spanish,No,7815,2,3,2,Complex,Metaphoric complex,Chinese
1014,0.555555556,11,16,Female,25-34,Bachelor degree,Spanish,No,16106,4,3,2,Simple,Metonymy,Spanish
1014,0.555555556,12,20,Female,25-34,Bachelor degree,Spanish,No,4843,1,2,1,Complex,Metaphtonymy,Spanish
1014,0.555555556,13,21,Female,25-34,Bachelor degree,Spanish,No,5142,2,3,3,Simple,Metaphor,Spanish
1014,0.555555556,14,22,Female,25-34,Bachelor degree,Spanish,No,6955,4,2,1,Complex,Metaphtonymy,Spanish
1014,0.555555556,15,23,Female,25-34,Bachelor degree,Spanish,No,4618,1,4,1,Complex,Metaphtonymy,Spanish
1014,0.555555556,16,24,Female,25-34,Bachelor degree,Spanish,No,5257,4,5,2,Complex,Metaphtonymy,Spanish
1014,0.555555556,17,25,Female,25-34,Bachelor degree,Spanish,No,8494,1,2,1,Simple,Metaphor,Spanish
1014,0.555555556,18,26,Female,25-34,Bachelor degree,Spanish,No,3507,1,4,1,Complex,Metonymic chain,Spanish
1014,0.555555556,19,27,Female,25-34,Bachelor degree,Spanish,No,13555,4,5,3,Simple,Metonymy,Spanish
1014,0.555555556,20,28,Female,25-34,Bachelor degree,Spanish,No,3554,5,5,3,Simple,Metaphor,Spanish
1014,0.555555556,21,29,Female,25-34,Bachelor degree,Spanish,No,18484,2,3,1,Simple,Metonymy,British
1014,0.555555556,22,30,Female,25-34,Bachelor degree,Spanish,No,6394,4,5,2,Simple,Metaphor,British
1014,0.555555556,23,33,Female,25-34,Bachelor degree,Spanish,No,6308,4,4,3,Complex,Metaphtonymy,British
1014,0.555555556,24,36,Female,25-34,Bachelor degree,Spanish,No,3891,3,4,2,Complex,Metaphtonymy,British
1014,0.555555556,25,37,Female,25-34,Bachelor degree,Spanish,No,10325,3,5,1,Complex,Metaphtonymy,British
1014,0.555555556,26,38,Female,25-34,Bachelor degree,Spanish,No,3481,4,5,3,Simple,Metaphor,British
1014,0.555555556,27,39,Female,25-34,Bachelor degree,Spanish,No,9527,2,4,2,Simple,Metonymy,British
1014,0.555555556,28,40,Female,25-34,Bachelor degree,Spanish,No,30683,2,1,1,Simple,Metaphor,British
1014,0.555555556,29,41,Female,25-34,Bachelor degree,Spanish,No,3611,4,3,3,Complex,Metaphtonymy,British
1014,0.555555556,30,42,Female,25-34,Bachelor degree,Spanish,No,3706,5,5,1,Complex,Metaphtonymy,British
1015,-0.111111111,1,1,Male,25-34,Bachelor degree,Spanish,No,3005,4,3,2,Complex,Metaphtonymy,Chinese
1015,-0.111111111,2,2,Male,25-34,Bachelor degree,Spanish,No,3172,3,4,2,Complex,Metaphtonymy,Chinese
1015,-0.111111111,3,3,Male,25-34,Bachelor degree,Spanish,No,5880,4,4,1,Complex,Metaphtonymy,Chinese
1015,-0.111111111,4,4,Male,25-34,Bachelor degree,Spanish,No,7737,4,4,4,Complex,Metaphtonymy,Chinese
1015,-0.111111111,5,5,Male,25-34,Bachelor degree,Spanish,No,6642,4,4,2,Complex,Metaphtonymy,Chinese
1015,-0.111111111,6,6,Male,25-34,Bachelor degree,Spanish,No,13894,2,3,1,Simple,Metaphor,Chinese
1015,-0.111111111,7,7,Male,25-34,Bachelor degree,Spanish,No,4682,4,3,2,Simple,Metonymy,Chinese
1015,-0.111111111,8,8,Male,25-34,Bachelor degree,Spanish,No,5832,4,4,2,Complex,Metonymic chain,Chinese
1015,-0.111111111,9,11,Male,25-34,Bachelor degree,Spanish,No,5189,4,4,2,Complex,Metaphoric complex,Chinese
1015,-0.111111111,10,13,Male,25-34,Bachelor degree,Spanish,No,5339,3,3,2,Complex,Metaphoric complex,Chinese
1015,-0.111111111,11,16,Male,25-34,Bachelor degree,Spanish,No,9884,2,3,1,Simple,Metonymy,Spanish
1015,-0.111111111,12,20,Male,25-34,Bachelor degree,Spanish,No,4840,4,4,2,Complex,Metaphtonymy,Spanish
1015,-0.111111111,13,21,Male,25-34,Bachelor degree,Spanish,No,6730,3,4,2,Simple,Metaphor,Spanish
1015,-0.111111111,14,22,Male,25-34,Bachelor degree,Spanish,No,8118,4,4,2,Complex,Metaphtonymy,Spanish
1015,-0.111111111,15,23,Male,25-34,Bachelor degree,Spanish,No,4073,4,4,2,Complex,Metaphtonymy,Spanish
1015,-0.111111111,16,24,Male,25-34,Bachelor degree,Spanish,No,6749,5,3,2,Complex,Metaphtonymy,Spanish
1015,-0.111111111,17,25,Male,25-34,Bachelor degree,Spanish,No,5194,4,4,2,Simple,Metaphor,Spanish
1015,-0.111111111,18,26,Male,25-34,Bachelor degree,Spanish,No,3714,5,4,2,Complex,Metonymic chain,Spanish
1015,-0.111111111,19,27,Male,25-34,Bachelor degree,Spanish,No,14283,5,5,3,Simple,Metonymy,Spanish
1015,-0.111111111,20,28,Male,25-34,Bachelor degree,Spanish,No,4728,4,4,2,Simple,Metaphor,Spanish
1015,-0.111111111,21,29,Male,25-34,Bachelor degree,Spanish,No,7436,3,3,1,Simple,Metonymy,British
1015,-0.111111111,22,30,Male,25-34,Bachelor degree,Spanish,No,8612,3,3,2,Simple,Metaphor,British
1015,-0.111111111,23,33,Male,25-34,Bachelor degree,Spanish,No,3918,4,4,1,Complex,Metaphtonymy,British
1015,-0.111111111,24,36,Male,25-34,Bachelor degree,Spanish,No,4059,4,4,2,Complex,Metaphtonymy,British
1015,-0.111111111,25,37,Male,25-34,Bachelor degree,Spanish,No,11279,5,4,1,Complex,Metaphtonymy,British
1015,-0.111111111,26,38,Male,25-34,Bachelor degree,Spanish,No,4550,4,4,2,Simple,Metaphor,British
1015,-0.111111111,27,39,Male,25-34,Bachelor degree,Spanish,No,18381,3,2,1,Simple,Metonymy,British
1015,-0.111111111,28,40,Male,25-34,Bachelor degree,Spanish,No,17775,3,2,1,Simple,Metaphor,British
1015,-0.111111111,29,41,Male,25-34,Bachelor degree,Spanish,No,14378,1,1,1,Complex,Metaphtonymy,British
1015,-0.111111111,30,42,Male,25-34,Bachelor degree,Spanish,No,6075,5,5,2,Complex,Metaphtonymy,British
1021,0.222222222,1,1,Female,25-34,Bachelor degree,Spanish,No,3962,3,3,1,Complex,Metaphtonymy,Chinese
1021,0.222222222,2,2,Female,25-34,Bachelor degree,Spanish,No,2909,3,3,1,Complex,Metaphtonymy,Chinese
1021,0.222222222,3,3,Female,25-34,Bachelor degree,Spanish,No,4560,3,1,1,Complex,Metaphtonymy,Chinese
1021,0.222222222,4,4,Female,25-34,Bachelor degree,Spanish,No,5251,4,4,2,Complex,Metaphtonymy,Chinese
1021,0.222222222,5,5,Female,25-34,Bachelor degree,Spanish,No,6066,4,2,2,Complex,Metaphtonymy,Chinese
1021,0.222222222,6,6,Female,25-34,Bachelor degree,Spanish,No,4056,4,4,2,Simple,Metaphor,Chinese
1021,0.222222222,7,7,Female,25-34,Bachelor degree,Spanish,No,5528,3,1,1,Simple,Metonymy,Chinese
1021,0.222222222,8,8,Female,25-34,Bachelor degree,Spanish,No,4171,1,2,1,Complex,Metonymic chain,Chinese
1021,0.222222222,9,11,Female,25-34,Bachelor degree,Spanish,No,6613,4,4,2,Complex,Metaphoric complex,Chinese
1021,0.222222222,10,13,Female,25-34,Bachelor degree,Spanish,No,6110,4,4,2,Complex,Metaphoric complex,Chinese
1021,0.222222222,11,16,Female,25-34,Bachelor degree,Spanish,No,5153,3,4,1,Simple,Metonymy,Spanish
1021,0.222222222,12,20,Female,25-34,Bachelor degree,Spanish,No,6757,3,1,1,Complex,Metaphtonymy,Spanish
1021,0.222222222,13,21,Female,25-34,Bachelor degree,Spanish,No,6696,2,3,1,Simple,Metaphor,Spanish
1021,0.222222222,14,22,Female,25-34,Bachelor degree,Spanish,No,8732,3,1,1,Complex,Metaphtonymy,Spanish
1021,0.222222222,15,23,Female,25-34,Bachelor degree,Spanish,No,6778,3,3,1,Complex,Metaphtonymy,Spanish
1021,0.222222222,16,24,Female,25-34,Bachelor degree,Spanish,No,6357,3,3,1,Complex,Metaphtonymy,Spanish
1021,0.222222222,17,25,Female,25-34,Bachelor degree,Spanish,No,5082,3,3,1,Simple,Metaphor,Spanish
1021,0.222222222,18,26,Female,25-34,Bachelor degree,Spanish,No,6819,2,3,1,Complex,Metonymic chain,Spanish
1021,0.222222222,19,27,Female,25-34,Bachelor degree,Spanish,No,11000,4,4,3,Simple,Metonymy,Spanish
1021,0.222222222,20,28,Female,25-34,Bachelor degree,Spanish,No,6167,4,4,1,Simple,Metaphor,Spanish
1021,0.222222222,21,29,Female,25-34,Bachelor degree,Spanish,No,11652,2,2,1,Simple,Metonymy,British
1021,0.222222222,22,30,Female,25-34,Bachelor degree,Spanish,No,4174,4,4,2,Simple,Metaphor,British
1021,0.222222222,23,33,Female,25-34,Bachelor degree,Spanish,No,4094,4,4,2,Complex,Metaphtonymy,British
1021,0.222222222,24,36,Female,25-34,Bachelor degree,Spanish,No,3113,2,2,1,Complex,Metaphtonymy,British
1021,0.222222222,25,37,Female,25-34,Bachelor degree,Spanish,No,8885,2,3,1,Complex,Metaphtonymy,British
1021,0.222222222,26,38,Female,25-34,Bachelor degree,Spanish,No,6054,1,2,1,Simple,Metaphor,British
1021,0.222222222,27,39,Female,25-34,Bachelor degree,Spanish,No,5972,3,1,1,Simple,Metonymy,British
1021,0.222222222,28,40,Female,25-34,Bachelor degree,Spanish,No,8606,3,1,1,Simple,Metaphor,British
1021,0.222222222,29,41,Female,25-34,Bachelor degree,Spanish,No,5310,4,4,2,Complex,Metaphtonymy,British
1021,0.222222222,30,42,Female,25-34,Bachelor degree,Spanish,No,5430,4,4,2,Complex,Metaphtonymy,British
1023,0,1,1,Female,25-34,Bachelor degree,Spanish,No,4141,5,3,3,Complex,Metaphtonymy,Chinese
1023,0,2,2,Female,25-34,Bachelor degree,Spanish,No,2664,5,5,3,Complex,Metaphtonymy,Chinese
1023,0,3,3,Female,25-34,Bachelor degree,Spanish,No,9399,4,3,3,Complex,Metaphtonymy,Chinese
1023,0,4,4,Female,25-34,Bachelor degree,Spanish,No,6849,4,4,3,Complex,Metaphtonymy,Chinese
1023,0,5,5,Female,25-34,Bachelor degree,Spanish,No,3715,5,5,3,Complex,Metaphtonymy,Chinese
1023,0,6,6,Female,25-34,Bachelor degree,Spanish,No,7390,4,5,2,Simple,Metaphor,Chinese
1023,0,7,7,Female,25-34,Bachelor degree,Spanish,No,5718,4,4,2,Simple,Metonymy,Chinese
1023,0,8,8,Female,25-34,Bachelor degree,Spanish,No,7399,3,3,2,Complex,Metonymic chain,Chinese
1023,0,9,11,Female,25-34,Bachelor degree,Spanish,No,9480,3,2,1,Complex,Metaphoric complex,Chinese
1023,0,10,13,Female,25-34,Bachelor degree,Spanish,No,3634,5,5,3,Complex,Metaphoric complex,Chinese
1023,0,11,16,Female,25-34,Bachelor degree,Spanish,No,7406,2,2,1,Simple,Metonymy,Spanish
1023,0,12,20,Female,25-34,Bachelor degree,Spanish,No,4231,4,5,3,Complex,Metaphtonymy,Spanish
1023,0,13,21,Female,25-34,Bachelor degree,Spanish,No,7459,5,5,3,Simple,Metaphor,Spanish
1023,0,14,22,Female,25-34,Bachelor degree,Spanish,No,6346,3,2,2,Complex,Metaphtonymy,Spanish
1023,0,15,23,Female,25-34,Bachelor degree,Spanish,No,6979,3,3,1,Complex,Metaphtonymy,Spanish
1023,0,16,24,Female,25-34,Bachelor degree,Spanish,No,8595,5,4,2,Complex,Metaphtonymy,Spanish
1023,0,17,25,Female,25-34,Bachelor degree,Spanish,No,5996,4,4,2,Simple,Metaphor,Spanish
1023,0,18,26,Female,25-34,Bachelor degree,Spanish,No,4017,2,3,1,Complex,Metonymic chain,Spanish
1023,0,19,27,Female,25-34,Bachelor degree,Spanish,No,13047,2,4,1,Simple,Metonymy,Spanish
1023,0,20,28,Female,25-34,Bachelor degree,Spanish,No,3563,4,5,2,Simple,Metaphor,Spanish
1023,0,21,29,Female,25-34,Bachelor degree,Spanish,No,13169,2,3,1,Simple,Metonymy,British
1023,0,22,30,Female,25-34,Bachelor degree,Spanish,No,12172,1,1,1,Simple,Metaphor,British
1023,0,23,33,Female,25-34,Bachelor degree,Spanish,No,2670,5,5,3,Complex,Metaphtonymy,British
1023,0,24,36,Female,25-34,Bachelor degree,Spanish,No,11950,3,3,2,Complex,Metaphtonymy,British
1023,0,25,37,Female,25-34,Bachelor degree,Spanish,No,11259,4,5,1,Complex,Metaphtonymy,British
1023,0,26,38,Female,25-34,Bachelor degree,Spanish,No,5575,5,5,3,Simple,Metaphor,British
1023,0,27,39,Female,25-34,Bachelor degree,Spanish,No,9384,4,5,2,Simple,Metonymy,British
1023,0,28,40,Female,25-34,Bachelor degree,Spanish,No,11721,1,1,1,Simple,Metaphor,British
1023,0,29,41,Female,25-34,Bachelor degree,Spanish,No,10699,2,1,1,Complex,Metaphtonymy,British
1023,0,30,42,Female,25-34,Bachelor degree,Spanish,No,5814,4,5,1,Complex,Metaphtonymy,British
1029,0.277777778,1,1,Female,25-34,Bachelor degree,Spanish,No,4671,2,4,1,Complex,Metaphtonymy,Chinese
1029,0.277777778,2,2,Female,25-34,Bachelor degree,Spanish,No,6510,2,3,1,Complex,Metaphtonymy,Chinese
1029,0.277777778,3,3,Female,25-34,Bachelor degree,Spanish,No,21316,1,1,1,Complex,Metaphtonymy,Chinese
1029,0.277777778,4,4,Female,25-34,Bachelor degree,Spanish,No,18581,5,5,1,Complex,Metaphtonymy,Chinese
1029,0.277777778,5,5,Female,25-34,Bachelor degree,Spanish,No,10609,4,5,1,Complex,Metaphtonymy,Chinese
1029,0.277777778,6,6,Female,25-34,Bachelor degree,Spanish,No,7732,1,2,1,Simple,Metaphor,Chinese
1029,0.277777778,7,7,Female,25-34,Bachelor degree,Spanish,No,8933,5,5,3,Simple,Metonymy,Chinese
1029,0.277777778,8,8,Female,25-34,Bachelor degree,Spanish,No,12684,5,5,1,Complex,Metonymic chain,Chinese
1029,0.277777778,9,11,Female,25-34,Bachelor degree,Spanish,No,14611,5,5,2,Complex,Metaphoric complex,Chinese
1029,0.277777778,10,13,Female,25-34,Bachelor degree,Spanish,No,11483,3,4,1,Complex,Metaphoric complex,Chinese
1029,0.277777778,11,16,Female,25-34,Bachelor degree,Spanish,No,6959,3,5,1,Simple,Metonymy,Spanish
1029,0.277777778,12,20,Female,25-34,Bachelor degree,Spanish,No,15661,4,5,1,Complex,Metaphtonymy,Spanish
1029,0.277777778,13,21,Female,25-34,Bachelor degree,Spanish,No,9421,5,5,3,Simple,Metaphor,Spanish
1029,0.277777778,14,22,Female,25-34,Bachelor degree,Spanish,No,15205,1,2,1,Complex,Metaphtonymy,Spanish
1029,0.277777778,15,23,Female,25-34,Bachelor degree,Spanish,No,13173,5,4,1,Complex,Metaphtonymy,Spanish
1029,0.277777778,16,24,Female,25-34,Bachelor degree,Spanish,No,12576,5,5,1,Complex,Metaphtonymy,Spanish
1029,0.277777778,17,25,Female,25-34,Bachelor degree,Spanish,No,10830,5,5,2,Simple,Metaphor,Spanish
1029,0.277777778,18,26,Female,25-34,Bachelor degree,Spanish,No,4698,5,5,3,Complex,Metonymic chain,Spanish
1029,0.277777778,19,27,Female,25-34,Bachelor degree,Spanish,No,11031,4,5,5,Simple,Metonymy,Spanish
1029,0.277777778,20,28,Female,25-34,Bachelor degree,Spanish,No,4876,5,5,1,Simple,Metaphor,Spanish
1029,0.277777778,21,29,Female,25-34,Bachelor degree,Spanish,No,9857,5,5,3,Simple,Metonymy,British
1029,0.277777778,22,30,Female,25-34,Bachelor degree,Spanish,No,13338,4,4,5,Simple,Metaphor,British
1029,0.277777778,23,33,Female,25-34,Bachelor degree,Spanish,No,11059,3,4,1,Complex,Metaphtonymy,British
1029,0.277777778,24,36,Female,25-34,Bachelor degree,Spanish,No,20796,4,3,1,Complex,Metaphtonymy,British
1029,0.277777778,25,37,Female,25-34,Bachelor degree,Spanish,No,6185,5,5,1,Complex,Metaphtonymy,British
1029,0.277777778,26,38,Female,25-34,Bachelor degree,Spanish,No,5525,4,5,1,Simple,Metaphor,British
1029,0.277777778,27,39,Female,25-34,Bachelor degree,Spanish,No,12958,3,5,2,Simple,Metonymy,British
1029,0.277777778,28,40,Female,25-34,Bachelor degree,Spanish,No,15261,2,2,1,Simple,Metaphor,British
1029,0.277777778,29,41,Female,25-34,Bachelor degree,Spanish,No,8662,4,5,3,Complex,Metaphtonymy,British
1029,0.277777778,30,42,Female,25-34,Bachelor degree,Spanish,No,10238,5,5,1,Complex,Metaphtonymy,British
574103,-0.222222222,1,1,Male,25-34,Bachelor degree,Chinese,No,7813,5,5,3,Complex,Metaphtonymy,Chinese
574103,-0.222222222,2,2,Male,25-34,Bachelor degree,Chinese,No,5540,5,5,3,Complex,Metaphtonymy,Chinese
574103,-0.222222222,3,3,Male,25-34,Bachelor degree,Chinese,No,16937,3,3,3,Complex,Metaphtonymy,Chinese
574103,-0.222222222,4,4,Male,25-34,Bachelor degree,Chinese,No,7739,3,3,1,Complex,Metaphtonymy,Chinese
574103,-0.222222222,5,5,Male,25-34,Bachelor degree,Chinese,No,12264,4,4,2,Complex,Metaphtonymy,Chinese
574103,-0.222222222,6,6,Male,25-34,Bachelor degree,Chinese,No,9164,5,3,1,Simple,Metaphor,Chinese
574103,-0.222222222,7,7,Male,25-34,Bachelor degree,Chinese,No,9241,5,5,2,Simple,Metonymy,Chinese
574103,-0.222222222,8,8,Male,25-34,Bachelor degree,Chinese,No,9646,3,2,1,Complex,Metonymic chain,Chinese
574103,-0.222222222,9,11,Male,25-34,Bachelor degree,Chinese,No,10290,3,3,1,Complex,Metaphoric complex,Chinese
574103,-0.222222222,10,13,Male,25-34,Bachelor degree,Chinese,No,14201,2,3,1,Complex,Metaphoric complex,Chinese
574103,-0.222222222,11,16,Male,25-34,Bachelor degree,Chinese,No,13757,2,2,1,Simple,Metonymy,Spanish
574103,-0.222222222,12,20,Male,25-34,Bachelor degree,Chinese,No,14662,3,3,1,Complex,Metaphtonymy,Spanish
574103,-0.222222222,13,21,Male,25-34,Bachelor degree,Chinese,No,16667,3,4,2,Simple,Metaphor,Spanish
574103,-0.222222222,14,22,Male,25-34,Bachelor degree,Chinese,No,13690,1,1,1,Complex,Metaphtonymy,Spanish
574103,-0.222222222,15,23,Male,25-34,Bachelor degree,Chinese,No,13250,1,1,1,Complex,Metaphtonymy,Spanish
574103,-0.222222222,16,24,Male,25-34,Bachelor degree,Chinese,No,13084,1,1,1,Complex,Metaphtonymy,Spanish
574103,-0.222222222,17,25,Male,25-34,Bachelor degree,Chinese,No,18108,3,1,1,Simple,Metaphor,Spanish
574103,-0.222222222,18,26,Male,25-34,Bachelor degree,Chinese,No,14024,3,3,1,Complex,Metonymic chain,Spanish
574103,-0.222222222,19,27,Male,25-34,Bachelor degree,Chinese,No,26744,3,2,1,Simple,Metonymy,Spanish
574103,-0.222222222,20,28,Male,25-34,Bachelor degree,Chinese,No,8963,2,2,1,Simple,Metaphor,Spanish
574103,-0.222222222,21,29,Male,25-34,Bachelor degree,Chinese,No,15376,1,1,1,Simple,Metonymy,British
574103,-0.222222222,22,30,Male,25-34,Bachelor degree,Chinese,No,30925,3,3,1,Simple,Metaphor,British
574103,-0.222222222,23,33,Male,25-34,Bachelor degree,Chinese,No,6016,3,3,1,Complex,Metaphtonymy,British
574103,-0.222222222,24,36,Male,25-34,Bachelor degree,Chinese,No,12355,3,3,1,Complex,Metaphtonymy,British
574103,-0.222222222,25,37,Male,25-34,Bachelor degree,Chinese,No,12558,5,2,3,Complex,Metaphtonymy,British
574103,-0.222222222,26,38,Male,25-34,Bachelor degree,Chinese,No,11755,3,3,1,Simple,Metaphor,British
574103,-0.222222222,27,39,Male,25-34,Bachelor degree,Chinese,No,12207,1,1,1,Simple,Metonymy,British
574103,-0.222222222,28,40,Male,25-34,Bachelor degree,Chinese,No,14950,4,4,2,Simple,Metaphor,British
574103,-0.222222222,29,41,Male,25-34,Bachelor degree,Chinese,No,14098,1,1,1,Complex,Metaphtonymy,British
574103,-0.222222222,30,42,Male,25-34,Bachelor degree,Chinese,No,22550,3,3,1,Complex,Metaphtonymy,British
574108,0.166666667,1,1,Male,18-24,Bachelor degree,Chinese,No,2162,3,4,1,Complex,Metaphtonymy,Chinese
574108,0.166666667,2,2,Male,18-24,Bachelor degree,Chinese,No,3864,3,3,1,Complex,Metaphtonymy,Chinese
574108,0.166666667,3,3,Male,18-24,Bachelor degree,Chinese,No,4255,2,3,1,Complex,Metaphtonymy,Chinese
574108,0.166666667,4,4,Male,18-24,Bachelor degree,Chinese,No,3229,4,5,3,Complex,Metaphtonymy,Chinese
574108,0.166666667,5,5,Male,18-24,Bachelor degree,Chinese,No,4060,4,4,2,Complex,Metaphtonymy,Chinese
574108,0.166666667,6,6,Male,18-24,Bachelor degree,Chinese,No,3444,1,1,1,Simple,Metaphor,Chinese
574108,0.166666667,7,7,Male,18-24,Bachelor degree,Chinese,No,2636,2,3,1,Simple,Metonymy,Chinese
574108,0.166666667,8,8,Male,18-24,Bachelor degree,Chinese,No,7071,3,3,1,Complex,Metonymic chain,Chinese
574108,0.166666667,9,11,Male,18-24,Bachelor degree,Chinese,No,2224,3,3,1,Complex,Metaphoric complex,Chinese
574108,0.166666667,10,13,Male,18-24,Bachelor degree,Chinese,No,3284,3,3,1,Complex,Metaphoric complex,Chinese
574108,0.166666667,11,16,Male,18-24,Bachelor degree,Chinese,No,2219,5,5,3,Simple,Metonymy,Spanish
574108,0.166666667,12,20,Male,18-24,Bachelor degree,Chinese,No,17179,3,3,1,Complex,Metaphtonymy,Spanish
574108,0.166666667,13,21,Male,18-24,Bachelor degree,Chinese,No,2434,2,4,2,Simple,Metaphor,Spanish
574108,0.166666667,14,22,Male,18-24,Bachelor degree,Chinese,No,3093,4,4,2,Complex,Metaphtonymy,Spanish
574108,0.166666667,15,23,Male,18-24,Bachelor degree,Chinese,No,5316,3,4,1,Complex,Metaphtonymy,Spanish
574108,0.166666667,16,24,Male,18-24,Bachelor degree,Chinese,No,8268,4,4,2,Complex,Metaphtonymy,Spanish
574108,0.166666667,17,25,Male,18-24,Bachelor degree,Chinese,No,3687,3,3,1,Simple,Metaphor,Spanish
574108,0.166666667,18,26,Male,18-24,Bachelor degree,Chinese,No,1659,4,4,2,Complex,Metonymic chain,Spanish
574108,0.166666667,19,27,Male,18-24,Bachelor degree,Chinese,No,6865,3,3,2,Simple,Metonymy,Spanish
574108,0.166666667,20,28,Male,18-24,Bachelor degree,Chinese,No,4878,4,5,2,Simple,Metaphor,Spanish
574108,0.166666667,21,29,Male,18-24,Bachelor degree,Chinese,No,2736,3,2,1,Simple,Metonymy,British
574108,0.166666667,22,30,Male,18-24,Bachelor degree,Chinese,No,10638,1,1,1,Simple,Metaphor,British
574108,0.166666667,23,33,Male,18-24,Bachelor degree,Chinese,No,3346,4,4,2,Complex,Metaphtonymy,British
